# tracker_enabled,true
# target_guids,23658da8-233b-4b62-9d1d-336fb653ecb5
# sample_rate_hz,10
# sample_interval_seconds,0.100000001
# machine_integrity_source,Sum(Modding.Blocks.Block.Health) / Sum(Modding.Blocks.Block.MaxHealth) over PlayerMachine.SimulationBlocks
# machine_health_sum_source,Sum(Modding.Blocks.Block.Health) over PlayerMachine.SimulationBlocks
# input_keys_held_source,UnityEngine.Input.GetKey over keyboard KeyCode values at sample time
# input_keys_down_source,UnityEngine.Input.GetKeyDown over keyboard KeyCode values since previous sample
# input_keys_up_source,UnityEngine.Input.GetKeyUp over keyboard KeyCode values since previous sample
# output_basename,Minimal Orbital Thrustcraft_260909_230621
sample_index,target_index,target_guid,target_name,elapsed_seconds,unity_time_seconds,input_keys_held,input_keys_down,input_keys_up,machine_integrity,machine_block_health_sum,machine_block_max_health_sum,machine_block_count,machine_cluster_count,target_block_health,target_block_max_health,x,y,z,rot_w,rot_x,rot_y,rot_z
977,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,97.7021484,5664.70996,,,,1,0,0,5,1,0,0,-390.977295,-73.4512939,2788.30811,0.592574,-0.805456519,0.00731247338,0.00651661772
978,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,97.8022461,5664.81006,,F,F,1,0,0,5,1,0,0,-391.846588,-53.3244667,2766.87769,0.585510373,-0.810606956,0.00722302822,0.00646987557
979,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,97.9018555,5664.90967,,,,1,0,0,5,1,0,0,-392.733063,-33.4922256,2744.54126,0.585312128,-0.81075114,0.00717552798,0.00638912059
980,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,98.0019531,5665.00977,,,,1,0,0,5,1,0,0,-393.636871,-13.9615784,2721.29077,0.585115075,-0.810895383,0.00709490897,0.00622246554
981,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,98.1020508,5665.10986,,,,1,0,0,5,1,0,0,-394.557617,5.26908207,2697.13184,0.585135758,-0.810881674,0.00702952873,0.00613813149
982,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,98.2021484,5665.20996,,,,1,0,0,5,1,0,0,-395.495239,24.1964417,2672.05518,0.584989965,-0.810983121,0.0073278374,0.00628268113
983,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,98.3022461,5665.31006,,,,1,0,0,5,1,0,0,-396.449921,42.8215523,2646.06421,0.585300028,-0.810760677,0.00726669747,0.00618032739
984,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,98.4018555,5665.40967,,,,1,0,0,5,1,0,0,-397.421539,61.1452293,2619.15991,0.585413575,-0.810680032,0.00722953351,0.00605651736
985,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,98.5019531,5665.50977,,F,F,1,0,0,5,1,0,0,-398.408356,79.1877975,2591.43188,0.511056006,-0.859496176,0.00663250964,0.00664365012
986,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,98.6020508,5665.60986,,,,1,0,0,5,1,0,0,-399.40976,96.8289795,2562.93335,0.486180753,-0.873809159,0.0063746823,0.00672504585
987,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,98.7021484,5665.70996,,,,1,0,0,5,1,0,0,-400.427032,113.965057,2533.61133,0.486074954,-0.873867989,0.00646024989,0.00665364834
988,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,98.8022461,5665.81006,,,,1,0,0,5,1,0,0,-401.4599,130.59668,2503.47046,0.485926867,-0.87395364,0.00620927615,0.00644463487
989,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,98.9018555,5665.90967,,,,1,0,0,5,1,0,0,-402.507843,146.723282,2472.51025,0.48613885,-0.873833239,0.00646046363,0.0065472126
990,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,99.0019531,5666.00977,,,,1,0,0,5,1,0,0,-403.571045,162.344788,2440.72998,0.486294717,-0.873748422,0.00640303409,0.00633947831
991,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,99.1020508,5666.10986,,,,1,0,0,5,1,0,0,-404.649231,177.461792,2408.13013,0.485981315,-0.873924613,0.00627000071,0.00621708669
992,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,99.2021484,5666.20996,,,,1,0,0,5,1,0,0,-405.742065,192.073563,2374.71069,0.486317068,-0.873737633,0.00633746153,0.00617765775
993,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,99.3022461,5666.31006,F,F,,1,0,0,5,1,0,0,-406.849091,206.181168,2340.47314,0.482649326,-0.875769079,0.00634485902,0.00614808314
994,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,99.4018555,5666.40967,,,F,1,0,0,5,1,0,0,-407.968018,219.819031,2305.53223,0.41309604,-0.910645247,0.00586683024,0.00651518488
995,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,99.5019531,5666.50977,,,,1,0,0,5,1,0,0,-409.099823,232.843811,2269.86523,0.412319481,-0.91099745,0.00588558149,0.00645458745
996,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,99.6020508,5666.60986,,,,1,0,0,5,1,0,0,-410.244659,245.23642,2233.47119,0.412715584,-0.910813689,0.00632213894,0.0066481391
997,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,99.7021484,5666.70996,,,,1,0,0,5,1,0,0,-411.403015,256.997833,2196.35034,0.412677318,-0.910833061,0.00619713962,0.00650501018
998,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,99.8022461,5666.81006,,,,1,0,0,5,1,0,0,-412.574646,268.129089,2158.50342,0.412841856,-0.910761714,0.00592068397,0.00629837438
999,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,99.9018555,5666.90967,,,,1,0,0,5,1,0,0,-413.758972,278.628326,2119.92847,0.412584066,-0.910879731,0.00586374104,0.00616877992
1000,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,100.001953,5667.00977,,,,1,0,0,5,1,0,0,-414.955627,288.497162,2080.62744,0.412480623,-0.91092664,0.00590621214,0.00613279128
1001,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,100.102051,5667.10986,,,,1,0,0,5,1,0,0,-416.164398,297.733215,2040.59839,0.412387788,-0.910968482,0.00593243446,0.00613620365
1002,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,100.202148,5667.20996,,,,1,0,0,5,1,0,0,-417.385071,306.336548,1999.84143,0.41234982,-0.910986364,0.00590829924,0.00604704907
1003,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,100.302246,5667.31006,,,,1,0,0,5,1,0,0,-418.617523,314.304199,1958.35339,0.412388891,-0.910968363,0.00598007301,0.00602617068
1004,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,100.401855,5667.40967,,,,1,0,0,5,1,0,0,-419.861603,321.635376,1916.13293,0.412437201,-0.910946727,0.00602005422,0.00595666468
1005,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,100.501953,5667.50977,,,,1,0,0,5,1,0,0,-421.117218,328.329742,1873.18005,0.412357807,-0.91098243,0.00609142473,0.00591275236
1006,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,100.602051,5667.60986,,,,1,0,0,5,1,0,0,-422.384216,334.387024,1829.49463,0.412373841,-0.910975456,0.00614151265,0.00581226032
1007,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,100.702148,5667.70996,,,,1,0,0,5,1,0,0,-423.662506,339.807068,1785.07617,0.412442744,-0.910945177,0.006103653,0.00571292127
1008,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,100.802246,5667.81006,,,,1,0,0,5,1,0,0,-424.951721,344.589417,1739.92456,0.412382275,-0.910972595,0.00616572984,0.00563533325
1009,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,100.901855,5667.90967,,,,1,0,0,5,1,0,0,-426.251526,348.734253,1694.04004,0.412446737,-0.910942554,0.00633345544,0.00559153687
1010,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,101.001953,5668.00977,,,,1,0,0,5,1,0,0,-427.561951,352.240295,1647.42114,0.41237399,-0.910975397,0.00639369152,0.00553578418
1011,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,101.102051,5668.10986,,,,1,0,0,5,1,0,0,-428.882935,355.106659,1600.06738,0.412341297,-0.910988927,0.00654735975,0.00556671014
1012,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,101.202148,5668.20996,,,,1,0,0,5,1,0,0,-430.214294,357.332794,1551.97839,0.412390649,-0.91096741,0.0065435362,0.0054379683
1013,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,101.302246,5668.31006,,,,1,0,0,5,1,0,0,-431.555603,358.917969,1503.15332,0.412362933,-0.910980165,0.00656049652,0.00538013596
1014,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,101.401855,5668.40967,,,,1,0,0,5,1,0,0,-432.906464,359.861176,1453.59155,0.41226083,-0.911027133,0.00653224625,0.00529292924
1015,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,101.501953,5668.50977,,,,1,0,0,5,1,0,0,-434.266479,360.161102,1403.29236,0.412162453,-0.91107142,0.00658350298,0.00526710832
1016,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,101.602051,5668.60986,H,H,,1,0,0,5,1,0,0,-435.634918,359.821564,1352.2605,0.421987802,-0.90656358,0.00655341381,0.00508323684
1017,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,101.702148,5668.70996,,,H,1,0,0,5,1,0,0,-437.009552,358.94754,1300.55359,0.486018538,-0.873909652,0.00689563202,0.0045197471
1018,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,101.802246,5668.81006,,,,1,0,0,5,1,0,0,-438.391724,357.548401,1248.02332,0.486439139,-0.873676062,0.00690142019,0.0044288584
1019,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,101.901855,5668.90967,F,F,,1,0,0,5,1,0,0,-439.780792,355.629913,1194.66101,0.482967257,-0.875599802,0.00694664521,0.00440673809
1020,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,102.001953,5669.00977,F,,,1,0,0,5,1,0,0,-441.173431,353.254242,1140.61975,0.359593421,-0.933073759,0.00627986062,0.00516109727
1021,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,102.102051,5669.10986,,,F,1,0,0,5,1,0,0,-442.567841,350.278656,1086.04175,0.276131213,-0.961085916,0.00580091495,0.00563139375
1022,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,102.202148,5669.20996,F,F,,1,0,0,5,1,0,0,-443.963989,346.530762,1030.96326,0.205146804,-0.978697598,0.00545474002,0.00601975387
1023,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,102.302246,5669.31006,,,F,1,0,0,5,1,0,0,-445.357758,342.071564,975.574585,0.0907568038,-0.995840847,0.00474796072,0.00646193558
1024,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,102.401855,5669.40967,,,,1,0,0,5,1,0,0,-446.748657,336.657959,919.97113,0.0888151005,-0.996016681,0.00472597498,0.00635954645
1025,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,102.501953,5669.50977,F,F,,1,0,0,5,1,0,0,-448.134888,330.313232,864.178223,0.0448613539,-0.998962402,0.00445181411,0.00646213582
1026,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,102.602051,5669.60986,,,F,1,0,0,5,1,0,0,-449.512207,323.203674,808.307068,-0.0943075567,-0.995513141,0.00350713101,0.00688016275
1027,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,102.702148,5669.70996,F,F,,1,0,0,5,1,0,0,-450.877899,315.153961,752.555969,-0.105672002,-0.994372189,0.00338946399,0.00678657135
1028,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,102.802246,5669.81006,,,F,1,0,0,5,1,0,0,-452.228729,306.269592,696.970093,-0.197728842,-0.980228484,0.00269233645,0.00694954908
1029,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,102.901855,5669.90967,F,F,,1,0,0,5,1,0,0,-453.561493,296.492615,641.693359,-0.220093697,-0.975451052,0.0025140869,0.00690335035
1030,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,103.001953,5670.00977,,,F,1,0,0,5,1,0,0,-454.87262,285.987518,586.733826,-0.341715485,-0.939775884,0.00159510749,0.00701730605
1031,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,103.102051,5670.10986,F,F,,1,0,0,5,1,0,0,-456.157318,274.727661,532.306702,-0.36698243,-0.930200994,0.00133747119,0.00694506848
1032,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,103.202148,5670.20996,F,,,1,0,0,5,1,0,0,-457.412384,262.88266,478.369659,-0.507140636,-0.861835063,0.000115208051,0.00697093597
1033,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,103.302246,5670.31006,,,F,1,0,0,5,1,0,0,-458.631653,250.615875,425.087769,-0.582543671,-0.812770307,-0.000606252346,0.00685312739
1034,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,103.401855,5670.40967,,,,1,0,0,5,1,0,0,-459.808655,237.9776,372.710541,-0.582768917,-0.812609434,-0.000693199225,0.00677273609
1035,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,103.501953,5670.50977,,,,1,0,0,5,1,0,0,-460.939789,224.98024,321.257294,-0.58278662,-0.812597513,-0.000761083211,0.00667216117
1036,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,103.602051,5670.60986,,,,1,0,0,5,1,0,0,-462.021545,211.624985,270.74942,-0.582787097,-0.812597752,-0.000839198125,0.00659002969
1037,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,103.702148,5670.70996,,,,1,0,0,5,1,0,0,-463.05014,197.913177,221.207642,-0.582812071,-0.812580585,-0.000889260671,0.00649196515
1038,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,103.802246,5670.81006,F,F,,1,0,0,5,1,0,0,-464.022339,183.860123,172.616501,-0.618027508,-0.786130011,-0.00125271874,0.00633147312
1039,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,103.901855,5670.90967,F,,,1,0,0,5,1,0,0,-464.935791,169.603348,124.823372,-0.741380095,-0.671054542,-0.0024299561,0.00596058602
1040,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,104.001953,5671.00977,,,F,1,0,0,5,1,0,0,-465.784698,155.383881,77.9156723,-0.799380302,-0.600790441,-0.00310250674,0.00568587799
1041,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,104.102051,5671.10986,,,,1,0,0,5,1,0,0,-466.562958,141.376205,32.0691261,-0.799556792,-0.600555658,-0.00319549628,0.00562479068
1042,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,104.202148,5671.20996,,,,1,0,0,5,1,0,0,-467.267822,127.58876,-12.7109451,-0.799556494,-0.600556314,-0.00329687726,0.00553891202
1043,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,104.302246,5671.31006,,,,1,0,0,5,1,0,0,-467.89682,114.021881,-56.4124489,-0.799549937,-0.600565195,-0.00339754438,0.00547332643
1044,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,104.401855,5671.40967,,,,1,0,0,5,1,0,0,-468.448059,100.675949,-99.0253906,-0.79954654,-0.600569725,-0.0034917153,0.00540413335
1045,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,104.501953,5671.50977,,,,1,0,0,5,1,0,0,-468.920166,87.5513992,-140.542114,-0.799546301,-0.600569904,-0.00359175587,0.00534680998
1046,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,104.602051,5671.60986,,,,1,0,0,5,1,0,0,-469.312195,74.6487961,-180.957169,-0.799537599,-0.600581408,-0.00369477435,0.00529345078
1047,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,104.702148,5671.70996,,,,1,0,0,5,1,0,0,-469.623779,61.968853,-220.266953,-0.799540818,-0.600577235,-0.00379915116,0.005209486
1048,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,104.802246,5671.81006,,,,1,0,0,5,1,0,0,-469.855133,49.5124397,-258.46994,-0.799554825,-0.600558639,-0.00389540126,0.00513986032
1049,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,104.901855,5671.90967,,,,1,0,0,5,1,0,0,-470.006836,37.2805252,-295.566437,-0.799569309,-0.600539327,-0.00398566434,0.0050627375
1050,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,105.001953,5672.00977,,,,1,0,0,5,1,0,0,-470.079803,25.2741642,-331.55838,-0.799585223,-0.600517929,-0.00409771968,0.00499618473
1051,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,105.102051,5672.10986,,,,1,0,0,5,1,0,0,-470.07547,13.4945087,-366.448944,-0.799603522,-0.600493193,-0.00420364831,0.00494890474
1052,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,105.202148,5672.20996,,,,1,0,0,5,1,0,0,-469.995331,1.94263506,-400.242676,-0.799598932,-0.600499392,-0.00429683458,0.0048657083
1053,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,105.302246,5672.31006,,,,1,0,0,5,1,0,0,-469.841156,-9.38038635,-432.944977,-0.799594998,-0.600504935,-0.00437418232,0.00475337449
1054,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,105.401855,5672.40967,,,,1,0,0,5,1,0,0,-469.61496,-20.4735622,-464.562073,-0.799596429,-0.600502789,-0.00446899747,0.00468948949
1055,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,105.501953,5672.50977,,,,1,0,0,5,1,0,0,-469.318695,-31.335968,-495.100739,-0.799607754,-0.600487769,-0.00456475606,0.00459320471
1056,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,105.602051,5672.60986,,,,1,0,0,5,1,0,0,-468.954498,-41.9666405,-524.567993,-0.799639046,-0.600445867,-0.00466701295,0.00452341186
1057,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,105.702148,5672.70996,,,,1,0,0,5,1,0,0,-468.524414,-52.3647079,-552.971069,-0.799628139,-0.600460529,-0.00474615954,0.00442063157
1058,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,105.802246,5672.81006,,,,1,0,0,5,1,0,0,-468.030518,-62.5294342,-580.3172,-0.79962194,-0.600468457,-0.00484722666,0.00435457332
1059,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,105.901855,5672.90967,,,,1,0,0,5,1,0,0,-467.47464,-72.4601288,-606.613647,-0.799627006,-0.600461423,-0.00495196274,0.00428588642
1060,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,106.001953,5673.00977,,,,1,0,0,5,1,0,0,-466.858704,-82.1562271,-631.867493,-0.799621701,-0.600467861,-0.00506758504,0.00422253087
1061,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,106.102051,5673.10986,,,,1,0,0,5,1,0,0,-466.184479,-91.617218,-656.085571,-0.799597681,-0.60049957,-0.00517972186,0.00412920071
1062,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,106.202148,5673.20996,,,,1,0,0,5,1,0,0,-465.453583,-100.842575,-679.27417,-0.799590766,-0.600507557,-0.00534481509,0.0040980815
1063,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,106.302246,5673.31006,,,,1,0,0,5,1,0,0,-464.667603,-109.831856,-701.439575,-0.799624622,-0.600462079,-0.00545430696,0.00401728135
1064,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,106.401855,5673.40967,,,,1,0,0,5,1,0,0,-463.827942,-118.584595,-722.587402,-0.799629211,-0.600455225,-0.0055765952,0.00395409344
1065,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,106.501953,5673.50977,,,,1,0,0,5,1,0,0,-462.936005,-127.100372,-742.723206,-0.799673259,-0.600396097,-0.00568767963,0.00386593584
1066,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,106.602051,5673.60986,,,,1,0,0,5,1,0,0,-461.993042,-135.378784,-761.85199,-0.799684048,-0.600381017,-0.00580163533,0.00380287203
1067,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,106.702148,5673.70996,,,,1,0,0,5,1,0,0,-461.000214,-143.419327,-779.977966,-0.799698174,-0.600361943,-0.0058890353,0.00370700611
1068,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,106.802246,5673.81006,,,,1,0,0,5,1,0,0,-459.958649,-151.221634,-797.105347,-0.799709201,-0.600346625,-0.00600542082,0.00362273399
1069,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,106.901855,5673.90967,H,H,,1,0,0,5,1,0,0,-458.869385,-158.785339,-813.237854,-0.799739063,-0.600306034,-0.00612571323,0.00355937448
1070,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,107.001953,5674.00977,,,H,1,0,0,5,1,0,0,-457.734253,-166.151596,-828.448792,-0.768612921,-0.639674783,-0.00602518627,0.00375685957
1071,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,107.102051,5674.10986,,,,1,0,0,5,1,0,0,-456.552765,-173.365646,-842.656067,-0.768593073,-0.63969785,-0.00615141541,0.0036895636
1072,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,107.202148,5674.20996,H,H,,1,0,0,5,1,0,0,-455.326294,-180.445908,-855.905823,-0.730190217,-0.683206022,-0.00601843372,0.00395597378
1073,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,107.302246,5674.31006,,,H,1,0,0,5,1,0,0,-454.057831,-187.516312,-868.386169,-0.60115093,-0.799102604,-0.00535670761,0.00490429066
1074,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,107.401855,5674.40967,,,,1,0,0,5,1,0,0,-452.745514,-194.83165,-879.973755,-0.573073566,-0.819471776,-0.00528498041,0.00498559885
1075,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,107.501953,5674.50977,,,,1,0,0,5,1,0,0,-451.388489,-202.498901,-890.595154,-0.573008478,-0.819517672,-0.00535538094,0.00484661339
1076,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,107.602051,5674.60986,H,H,,1,0,0,5,1,0,0,-449.987823,-210.506851,-900.29248,-0.536531866,-0.843849003,-0.00526668085,0.00497749774
1077,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,107.702148,5674.70996,,,H,1,0,0,5,1,0,0,-448.546997,-218.855927,-909.282776,-0.392578006,-0.919690371,-0.0044694026,0.00567457266
1078,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,107.802246,5674.81006,,,,1,0,0,5,1,0,0,-447.065155,-227.821014,-917.558777,-0.372656524,-0.92794168,-0.00441733934,0.00563918054
1079,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,107.901855,5674.90967,,,,1,0,0,5,1,0,0,-445.542053,-237.4991,-925.110901,-0.372615188,-0.927958965,-0.00447540497,0.00548939267
1080,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,108.001953,5675.00977,,,,1,0,0,5,1,0,0,-443.977997,-247.888397,-931.942139,-0.372692287,-0.927928448,-0.00454773428,0.00535522401
1081,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,108.102051,5675.10986,,,,1,0,0,5,1,0,0,-442.373199,-258.988068,-938.052612,-0.372693211,-0.927928686,-0.00458697276,0.00521376589
1082,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,108.202148,5675.20996,,,,1,0,0,5,1,0,0,-440.727905,-270.797272,-943.442383,-0.372677386,-0.927935421,-0.00465013925,0.00509036519
1083,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,108.302246,5675.31006,,,,1,0,0,5,1,0,0,-439.042175,-283.315247,-948.111145,-0.37259692,-0.927968264,-0.00469390443,0.00495129777
1084,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,108.401855,5675.40967,,,,1,0,0,5,1,0,0,-437.316132,-296.541107,-952.058838,-0.372600913,-0.927966833,-0.0047875382,0.0048276782
1085,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,108.501953,5675.50977,,,,1,0,0,5,1,0,0,-435.549805,-310.473907,-955.284851,-0.372685999,-0.927933812,-0.00473956531,0.00464141462
1086,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,108.602051,5675.60986,,,,1,0,0,5,1,0,0,-433.743347,-325.112335,-957.788757,-0.372668505,-0.927941263,-0.00479342928,0.00450544572
1087,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,108.702148,5675.70996,,,,1,0,0,5,1,0,0,-431.89679,-340.4552,-959.569763,-0.372689813,-0.927933276,-0.0048207026,0.00435680663
1088,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,108.802246,5675.81006,,,,1,0,0,5,1,0,0,-430.010132,-356.500946,-960.627258,-0.372663051,-0.927944243,-0.00487344572,0.00425121421
1089,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,108.901855,5675.90967,,,,1,0,0,5,1,0,0,-428.083282,-373.247589,-960.960999,-0.372688919,-0.927933872,-0.00495922007,0.00414701132
1090,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,109.001953,5676.00977,,,,1,0,0,5,1,0,0,-426.116089,-390.693298,-960.57019,-0.372632831,-0.92795676,-0.00500415266,0.00401194999
1091,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,109.102051,5676.10986,,,,1,0,0,5,1,0,0,-424.10849,-408.835754,-959.454407,-0.372650087,-0.927949727,-0.00510735018,0.00389685272
1092,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,109.202148,5676.20996,,,,1,0,0,5,1,0,0,-422.060211,-427.672516,-957.612915,-0.372635722,-0.927955806,-0.00514057186,0.00377389393
1093,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,109.302246,5676.31006,,,,1,0,0,5,1,0,0,-419.971161,-447.200775,-955.045288,-0.372649848,-0.927950382,-0.00519870361,0.00363788242
1094,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,109.401855,5676.40967,,,,1,0,0,5,1,0,0,-417.841095,-467.417236,-951.751282,-0.372693628,-0.92793268,-0.00527180685,0.00354864239
1095,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,109.501953,5676.50977,,,,1,0,0,5,1,0,0,-415.669739,-488.318115,-947.730652,-0.372716814,-0.927923501,-0.00534797972,0.00342096295
1096,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,109.602051,5676.60986,,,,1,0,0,5,1,0,0,-413.456818,-509.900024,-942.982788,-0.372723907,-0.927921057,-0.00535036484,0.00327892089
