# tracker_enabled,true
# target_guids,78a5b761-49c0-49b0-ba39-0c23a1ea12f7
# sample_rate_hz,10
# sample_interval_seconds,0.100000001
# machine_integrity_source,Sum(Modding.Blocks.Block.Health) / Sum(Modding.Blocks.Block.MaxHealth) over PlayerMachine.SimulationBlocks
# machine_health_sum_source,Sum(Modding.Blocks.Block.Health) over PlayerMachine.SimulationBlocks
# input_keys_held_source,UnityEngine.Input.GetKey over keyboard KeyCode values at sample time
# input_keys_down_source,UnityEngine.Input.GetKeyDown over keyboard KeyCode values since previous sample
# input_keys_up_source,UnityEngine.Input.GetKeyUp over keyboard KeyCode values since previous sample
# output_basename,MinimumCostOrbitalOpposedPair_260910_000944
sample_index,target_index,target_guid,target_name,elapsed_seconds,unity_time_seconds,input_keys_held,input_keys_down,input_keys_up,machine_integrity,machine_block_health_sum,machine_block_max_health_sum,machine_block_count,machine_cluster_count,target_block_health,target_block_max_health,x,y,z,rot_w,rot_x,rot_y,rot_z
343,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,34.3044434,3638.84985,Q,,,1,0,0,3,1,0,0,467.805542,-1354.01379,24.3321037,0.78578043,0.00568787055,0.00138149515,0.618477881
344,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,34.404541,3638.94995,,,Q,1,0,0,3,1,0,0,440.215088,-1381.05579,24.4416733,0.871629357,0.00550599908,0.00216697017,0.490129769
345,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,34.5043945,3639.0498,,,,1,0,0,3,1,0,0,412.049286,-1407.55408,24.5563736,0.874651968,0.00558207184,0.00211251224,0.484714806
346,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,34.6044922,3639.1499,,,,1,0,0,3,1,0,0,383.274292,-1433.46875,24.6770191,0.874646068,0.00567352865,0.00202045147,0.48472473
347,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,34.7045898,3639.25,,,,1,0,0,3,1,0,0,353.891266,-1458.80786,24.8037453,0.874616086,0.00576327555,0.00193175091,0.484778136
348,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,34.8044434,3639.34985,,,,1,0,0,3,1,0,0,323.899811,-1483.57935,24.9367046,0.874601483,0.00585365901,0.001841816,0.484803677
349,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,34.904541,3639.44995,Q,Q,,1,0,0,3,1,0,0,293.332581,-1507.81177,25.0755768,0.890036345,0.00588144548,0.00194738468,0.455847532
350,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,35.0043945,3639.5498,Q,,,1,0,0,3,1,0,0,262.476746,-1531.65796,25.2167187,0.953367591,0.00556647964,0.00280089793,0.301747292
351,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,35.1044922,3639.6499,,,Q,1,0,0,3,1,0,0,231.468658,-1555.09351,25.3593502,0.992439449,0.00503465673,0.00365092466,0.122577928
352,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,35.2045898,3639.75,,,,1,0,0,3,1,0,0,200.327148,-1577.77051,25.5066509,0.994648159,0.00501245772,0.00361128361,0.103134736
353,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,35.3044434,3639.84985,,,,1,0,0,3,1,0,0,169.056625,-1599.573,25.6598587,0.994638562,0.00506225135,0.0034740821,0.103229992
354,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,35.404541,3639.94995,,,,1,0,0,3,1,0,0,137.653931,-1620.51343,25.8190975,0.994639933,0.00511223776,0.00333560049,0.103219442
355,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,35.5043945,3640.0498,,,,1,0,0,3,1,0,0,106.11438,-1640.60022,25.984539,0.99463743,0.00516208215,0.00319852773,0.103245549
356,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,35.6044922,3640.1499,Q,Q,,1,0,0,3,1,0,0,74.4676971,-1659.98401,26.1547184,0.999922097,0.0048991954,0.00352418749,0.0109292492
357,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,35.7045898,3640.25,,,Q,1,0,0,3,1,0,0,42.8383331,-1678.88574,26.3267918,0.992269337,0.00441168761,0.00400146702,-0.123959772
358,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,35.8044434,3640.34985,,,,1,0,0,3,1,0,0,11.3845921,-1696.99292,26.502882,0.991879225,0.00441455515,0.00386023475,-0.127048016
359,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,35.904541,3640.44995,Q,Q,,1,0,0,3,1,0,0,-19.8799419,-1714.30701,26.6830616,0.988976598,0.0043496103,0.00379489455,-0.147959515
360,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,36.0043945,3640.5498,Q,,,1,0,0,3,1,0,0,-51.0094757,-1731.1366,26.86483,0.952765644,0.00370206474,0.00427946867,-0.303653896
361,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,36.1044922,3640.6499,Q,,,1,0,0,3,1,0,0,-81.9441833,-1747.63147,27.0464993,0.878394604,0.00281025306,0.0047314479,-0.477904499
362,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,36.2045898,3640.75,,,Q,1,0,0,3,1,0,0,-112.565735,-1763.87451,27.2267189,0.790578246,0.00195706915,0.00495015085,-0.612337947
363,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,36.3044434,3640.84985,,,,1,0,0,3,1,0,0,-142.490585,-1779.86426,27.4035091,0.786661744,0.00183905102,0.00479907496,-0.617362857
364,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,36.404541,3640.94995,,,,1,0,0,3,1,0,0,-171.660019,-1795.61169,27.576582,0.786732733,0.00175338925,0.00463743042,-0.617273867
365,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,36.5043945,3641.0498,,,,1,0,0,3,1,0,0,-200.074173,-1811.11865,27.7460499,0.786760151,0.00166731526,0.00447639311,-0.617240369
366,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,36.6044922,3641.1499,,,,1,0,0,3,1,0,0,-227.731842,-1826.38733,27.9120178,0.786764979,0.00158123102,0.00431559049,-0.617235661
367,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,36.7045898,3641.25,,,,1,0,0,3,1,0,0,-254.631943,-1841.41943,28.0745811,0.786771894,0.00149349973,0.00415210938,-0.61722815
368,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,36.8044434,3641.34985,,,,1,0,0,3,1,0,0,-280.774139,-1856.21704,28.2338448,0.786774933,0.00140880176,0.00399121456,-0.617225528
369,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,36.904541,3641.44995,,,,1,0,0,3,1,0,0,-306.15744,-1870.78162,28.3899002,0.786767423,0.00132410577,0.00382971927,-0.617236376
370,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,37.0043945,3641.5498,,,,1,0,0,3,1,0,0,-330.781555,-1885.11499,28.5428467,0.786798894,0.00123790617,0.00366595853,-0.617197335
371,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,37.1044922,3641.6499,,,,1,0,0,3,1,0,0,-354.646454,-1899.21887,28.6927776,0.786809742,0.00115295907,0.00350384274,-0.617184579
372,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,37.2045898,3641.75,,,,1,0,0,3,1,0,0,-377.751129,-1913.09436,28.8397789,0.786817312,0.00106763269,0.0033411975,-0.617176116
373,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,37.3044434,3641.84985,,,,1,0,0,3,1,0,0,-400.095673,-1926.74329,28.9839439,0.786756575,0.000983007834,0.00318007148,-0.617254555
374,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,37.404541,3641.94995,,,,1,0,0,3,1,0,0,-421.679962,-1940.16699,29.1253548,0.786737978,0.00089786615,0.00301828398,-0.617278993
375,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,37.5043945,3642.0498,E,,,1,0,0,3,1,0,0,-442.504364,-1953.36682,29.264101,0.786707163,0.000813516206,0.00285725971,-0.617319345
376,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,37.6044922,3642.1499,E,E,,1,0,0,3,1,0,0,-462.749084,-1966.38123,29.4007072,0.849319458,0.00103337551,0.00259557692,-0.527871907
377,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,37.7045898,3642.25,E,,,1,0,0,3,1,0,0,-482.680786,-1979.2063,29.5361633,0.931857646,0.00143228995,0.0022033467,-0.362814635
378,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,37.8044434,3642.34985,E,,,1,0,0,3,1,0,0,-502.377777,-1991.75244,29.6711693,0.983992994,0.00180027913,0.00173252134,-0.178189695
379,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,37.904541,3642.44995,,,E,1,0,0,3,1,0,0,-521.940247,-2003.89893,29.806572,0.999409974,0.00204211287,0.00130487327,-0.0342621095
380,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,38.0043945,3642.5498,,,,1,0,0,3,1,0,0,-541.426636,-2015.27283,29.9441452,0.99951756,0.00207470753,0.00115548738,-0.0309688114
381,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,38.1044922,3642.6499,,,,1,0,0,3,1,0,0,-560.852051,-2025.84314,30.0841331,0.999514639,0.00210289494,0.00101171294,-0.0310657211
382,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,38.2045898,3642.75,,,,1,0,0,3,1,0,0,-580.21637,-2035.61145,30.2266045,0.9995175,0.00213133218,0.000868871692,-0.030977251
383,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,38.3044434,3642.84985,Q,Q,,1,0,0,3,1,0,0,-599.519897,-2044.58252,30.3716049,0.999377429,0.00215627276,0.000733437773,-0.035208948
384,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,38.404541,3642.94995,,,Q,1,0,0,3,1,0,0,-618.763367,-2053.0166,30.5180759,0.985734761,0.00206793495,0.000869820593,-0.168291375
385,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,38.5043945,3643.0498,,,,1,0,0,3,1,0,0,-637.784363,-2060.80078,30.6663895,0.982571959,0.00205735769,0.000754462671,-0.185869575
386,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,38.6044922,3643.1499,,,,1,0,0,3,1,0,0,-656.510681,-2067.83521,30.8169689,0.982591212,0.00206194539,0.000600522617,-0.185768411
387,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,38.7045898,3643.25,,,,1,0,0,3,1,0,0,-674.942932,-2074.12354,30.9698677,0.982588172,0.00206654216,0.000447573082,-0.185785115
388,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,38.8044434,3643.34985,,,,1,0,0,3,1,0,0,-693.081055,-2079.66675,31.1251488,0.982605219,0.00207094685,0.00029396746,-0.185695007
389,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,38.904541,3643.44995,,,,1,0,0,3,1,0,0,-710.924927,-2084.46436,31.2828751,0.982626438,0.00207588589,0.000141652359,-0.185583025
390,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,39.0043945,3643.5498,,,,1,0,0,3,1,0,0,-728.474609,-2088.51709,31.4431076,0.982581139,0.00208044448,-1.14171635E-05,-0.185822546
391,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,39.1044922,3643.6499,,,,1,0,0,3,1,0,0,-745.729919,-2091.8252,31.6059055,0.982574582,0.00208561006,-0.000161892764,-0.185857087
392,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,39.2045898,3643.75,,,,1,0,0,3,1,0,0,-762.690613,-2094.3894,31.7713318,0.982612431,0.00208987668,-0.000314060278,-0.185656831
393,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,39.3044434,3643.84985,,,,1,0,0,3,1,0,0,-779.359192,-2096.21655,31.9394112,0.982541502,0.00209412933,-0.000465453108,-0.186031193
394,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,39.404541,3643.94995,,,,1,0,0,3,1,0,0,-795.733093,-2097.30151,32.1102295,0.982543588,0.00209861808,-0.000617526763,-0.186019927
395,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,39.5043945,3644.0498,,,,1,0,0,3,1,0,0,-811.812012,-2097.64429,32.2838402,0.982573271,0.00210383604,-0.000769398466,-0.185862631
396,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,39.6044922,3644.1499,,,,1,0,0,3,1,0,0,-827.595703,-2097.24438,32.4603004,0.982558131,0.00210898137,-0.000923348358,-0.185941681
397,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,39.7045898,3644.25,,,,1,0,0,3,1,0,0,-843.08429,-2096.10303,32.6396637,0.982567787,0.00211394648,-0.00107403973,-0.185889661
398,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,39.8044434,3644.34985,,,,1,0,0,3,1,0,0,-858.277649,-2094.22046,32.8219872,0.982581258,0.00211775117,-0.00122533715,-0.185817808
399,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,39.904541,3644.44995,,,,1,0,0,3,1,0,0,-873.175598,-2091.59668,33.0073242,0.982580185,0.00212128693,-0.00137673144,-0.185822323
400,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,40.0043945,3644.5498,,,,1,0,0,3,1,0,0,-887.778137,-2088.23193,33.1957245,0.982566059,0.00212528114,-0.00152798102,-0.185895756
401,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,40.1044922,3644.6499,,,,1,0,0,3,1,0,0,-902.084961,-2084.12671,33.3872337,0.982545972,0.00212993147,-0.00167839951,-0.186000168
402,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,40.2045898,3644.75,,,,1,0,0,3,1,0,0,-916.095703,-2079.28101,33.581913,0.982539356,0.00213356246,-0.00183024572,-0.186034054
403,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,40.3044434,3644.84985,,,,1,0,0,3,1,0,0,-929.810303,-2073.69507,33.7798004,0.98252672,0.00213754061,-0.00197891402,-0.18609874
404,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,40.404541,3644.94995,,,,1,0,0,3,1,0,0,-943.228516,-2067.36914,33.9809494,0.982542932,0.0021423921,-0.00212579966,-0.186011508
405,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,40.5043945,3645.0498,,,,1,0,0,3,1,0,0,-956.350098,-2060.30322,34.1854095,0.982539535,0.00214680401,-0.00227769581,-0.18602775
406,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,40.6044922,3645.1499,,,,1,0,0,3,1,0,0,-969.174866,-2052.4978,34.3932304,0.982490599,0.00215327297,-0.00242591207,-0.186284125
407,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,40.7045898,3645.25,,,,1,0,0,3,1,0,0,-981.702698,-2043.95313,34.604454,0.98251462,0.00215916033,-0.00257592485,-0.186155543
408,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,40.8044434,3645.34985,,,,1,0,0,3,1,0,0,-993.933228,-2034.66956,34.8191299,0.982496858,0.00216608727,-0.00272678654,-0.186246559
409,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,40.904541,3645.44995,,,,1,0,0,3,1,0,0,-1005.86615,-2024.64685,35.0373116,0.982483864,0.00217342586,-0.00287762913,-0.186312854
410,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,41.0043945,3645.5498,,,,1,0,0,3,1,0,0,-1017.5011,-2013.88464,35.2590523,0.982492447,0.00218062429,-0.00302727078,-0.186265305
411,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,41.1044922,3645.6499,,,,1,0,0,3,1,0,0,-1028.83777,-2002.38342,35.4843941,0.982481182,0.00218789745,-0.00317561207,-0.186322168
412,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,41.2045898,3645.75,,,,1,0,0,3,1,0,0,-1039.87598,-1990.14343,35.7133904,0.982503295,0.00219399482,-0.0033275201,-0.186202988
413,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,41.3044434,3645.84985,,,,1,0,0,3,1,0,0,-1050.61584,-1977.16479,35.9460793,0.982517302,0.00219999021,-0.00347938878,-0.186126009
414,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,41.404541,3645.94995,,,,1,0,0,3,1,0,0,-1061.05713,-1963.44775,36.1825066,0.982526124,0.00220655464,-0.00362966349,-0.186076388
415,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,41.5043945,3646.0498,,,,1,0,0,3,1,0,0,-1071.19946,-1948.99182,36.422718,0.982547164,0.0022119265,-0.00378234917,-0.185962379
416,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,41.6044922,3646.1499,,,,1,0,0,3,1,0,0,-1081.0426,-1933.797,36.6667595,0.982534051,0.00221870933,-0.00393228326,-0.186027884
417,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,41.7045898,3646.25,,,,1,0,0,3,1,0,0,-1090.5863,-1917.86328,36.914669,0.982534766,0.00222573453,-0.00408192258,-0.186021343
418,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,41.8044434,3646.34985,,,,1,0,0,3,1,0,0,-1099.82983,-1901.19067,37.1664963,0.98256427,0.0022323716,-0.00423381431,-0.185861811
419,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,41.904541,3646.44995,,,,1,0,0,3,1,0,0,-1108.77332,-1883.77942,37.4222755,0.982582033,0.00224078167,-0.0043827612,-0.185764447
420,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,42.0043945,3646.5498,,,,1,0,0,3,1,0,0,-1117.4165,-1865.62939,37.6820564,0.982566655,0.00225017336,-0.00453334302,-0.185841814
421,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,42.1044922,3646.6499,,,,1,0,0,3,1,0,0,-1125.75891,-1846.74084,37.9458733,0.982565165,0.00225855317,-0.00468398258,-0.185845897
422,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,42.2045898,3646.75,,,,1,0,0,3,1,0,0,-1133.80017,-1827.11377,38.2137642,0.98255837,0.00226768735,-0.00483331829,-0.185877919
423,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,42.3044434,3646.84985,,,,1,0,0,3,1,0,0,-1141.53979,-1806.74817,38.485775,0.982555926,0.00227766903,-0.00498135574,-0.185886577
424,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,42.404541,3646.94995,,,,1,0,0,3,1,0,0,-1148.97742,-1785.64453,38.7619438,0.982578337,0.0022865932,-0.00513349334,-0.185763925
425,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,42.5043945,3647.0498,,,,1,0,0,3,1,0,0,-1156.11255,-1763.80188,39.0423164,0.982596874,0.00229626242,-0.00528436247,-0.185661688
426,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,42.6044922,3647.1499,,,,1,0,0,3,1,0,0,-1162.94446,-1741.2207,39.3269234,0.982573509,0.00230724434,-0.00543281715,-0.185780942
427,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,42.7045898,3647.25,,,,1,0,0,3,1,0,0,-1169.47278,-1717.901,39.6158066,0.98257792,0.00231739576,-0.00558313029,-0.185753152
428,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,42.8044434,3647.34985,,,,1,0,0,3,1,0,0,-1175.69653,-1693.84265,39.9090042,0.982556343,0.00232856907,-0.00573430397,-0.185862035
429,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,42.904541,3647.44995,,,,1,0,0,3,1,0,0,-1181.61511,-1669.04529,40.2065544,0.982570946,0.00234010001,-0.00588250672,-0.185780585
430,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,43.0043945,3647.5498,,,,1,0,0,3,1,0,0,-1187.22827,-1643.50891,40.5084839,0.982572615,0.00235279626,-0.00602975674,-0.185766354
431,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,43.1044922,3647.6499,,,,1,0,0,3,1,0,0,-1192.53479,-1617.23413,40.814827,0.982578933,0.00236494141,-0.00617850758,-0.185727715
432,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,43.2045898,3647.75,,,,1,0,0,3,1,0,0,-1197.53418,-1590.2207,41.1256142,0.98256731,0.00237813732,-0.00632561184,-0.18578431
433,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,43.3044434,3647.84985,,,,1,0,0,3,1,0,0,-1202.22595,-1562.46924,41.4408798,0.982613266,0.00238912064,-0.00647462485,-0.185535923
434,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,43.404541,3647.94995,,,,1,0,0,3,1,0,0,-1206.60913,-1533.97876,41.7606506,0.982623279,0.00240067183,-0.00662498502,-0.185477242
435,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,43.5043945,3648.0498,,,,1,0,0,3,1,0,0,-1210.68286,-1504.74927,42.0849571,0.982624233,0.00241248612,-0.00677316822,-0.18546693
436,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,43.6044922,3648.1499,,,,1,0,0,3,1,0,0,-1214.44617,-1474.7804,42.4138222,0.982619047,0.00242365035,-0.00692249509,-0.185488492
437,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,43.7045898,3648.25,Q,Q,,1,0,0,3,1,0,0,-1217.91211,-1444.1095,42.7469749,0.975981176,0.00266652624,-0.00698262546,-0.217726648
438,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,43.8044434,3648.34985,,,Q,1,0,0,3,1,0,0,-1221.16821,-1413.04736,43.0824547,0.926271498,0.00379568362,-0.00659862347,-0.376779884
439,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,43.904541,3648.44995,,,,1,0,0,3,1,0,0,-1223.96558,-1381.52246,43.4241295,0.914150774,0.00397272408,-0.0066342419,-0.405300617
440,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,44.0043945,3648.5498,,,,1,0,0,3,1,0,0,-1226.15515,-1349.45398,43.7743988,0.914203286,0.00394383399,-0.0067935409,-0.405179948
441,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,44.1044922,3648.6499,,,,1,0,0,3,1,0,0,-1227.73975,-1316.84717,44.1332092,0.914159834,0.00391590642,-0.00695321569,-0.405275404
442,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,44.2045898,3648.75,,,,1,0,0,3,1,0,0,-1228.71814,-1283.70276,44.5005684,0.914159894,0.00388748525,-0.00711261947,-0.405272812
443,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,44.3044434,3648.84985,,,,1,0,0,3,1,0,0,-1229.0885,-1250.02002,44.8764915,0.914153337,0.00385838887,-0.0072725499,-0.40528512
444,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,44.404541,3648.94995,,,,1,0,0,3,1,0,0,-1228.84924,-1215.79944,45.2609825,0.914140761,0.00383089017,-0.00743222097,-0.405310839
445,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,44.5043945,3649.0498,,,,1,0,0,3,1,0,0,-1228.00012,-1181.04211,45.654026,0.914048553,0.00380631187,-0.00759007456,-0.405515909
446,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,44.6044922,3649.1499,,,,1,0,0,3,1,0,0,-1226.53943,-1145.74878,46.0556221,0.91403842,0.00378075615,-0.00774873979,-0.405535996
447,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,44.7045898,3649.25,Q,Q,,1,0,0,3,1,0,0,-1224.49548,-1109.94751,46.4652252,0.900222003,0.00401119515,-0.00778054446,-0.435343176
448,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,44.8044434,3649.34985,,,Q,1,0,0,3,1,0,0,-1222.01404,-1073.83813,46.8801613,0.850422025,0.00475444272,-0.00748853898,-0.526026249
449,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,44.904541,3649.44995,,,,1,0,0,3,1,0,0,-1218.81653,-1037.36621,47.3053017,0.849776089,0.00471169874,-0.00764177879,-0.527067423
450,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,45.0043945,3649.5498,,,,1,0,0,3,1,0,0,-1214.88232,-1000.5351,47.7409706,0.849778295,0.00465686247,-0.00780373346,-0.527062058
451,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,45.1044922,3649.6499,Q,Q,,1,0,0,3,1,0,0,-1210.2207,-963.351135,48.1869392,0.843793988,0.00469134608,-0.00791131891,-0.53658849
452,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,45.2045898,3649.75,,,Q,1,0,0,3,1,0,0,-1205.08276,-925.96167,48.638607,0.753251553,0.00577261578,-0.00727764145,-0.657667041
453,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,45.3044434,3649.84985,,,,1,0,0,3,1,0,0,-1199.28564,-888.472961,49.0993652,0.733025849,0.00590032153,-0.00725331483,-0.680136561
454,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,45.404541,3649.94995,,,,1,0,0,3,1,0,0,-1192.66516,-850.912292,49.5722046,0.732875049,0.00581035065,-0.00740464404,-0.680298209
455,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,45.5043945,3650.0498,,,,1,0,0,3,1,0,0,-1185.22131,-813.282593,50.057045,0.732901335,0.00571556762,-0.00755960541,-0.680269003
456,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,45.6044922,3650.1499,,,,1,0,0,3,1,0,0,-1176.95239,-775.585144,50.5538445,0.732910454,0.0056237136,-0.00771165034,-0.680258214
457,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,45.7045898,3650.25,,,,1,0,0,3,1,0,0,-1167.85632,-737.82135,51.0625458,0.732908726,0.00553173479,-0.00786393974,-0.680259109
458,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,45.8044434,3650.34985,,,,1,0,0,3,1,0,0,-1157.93152,-699.992981,51.5830879,0.732889473,0.00544067705,-0.00801452063,-0.680278778
